Num_Features,Sample_Size,Train_Preprocessing_Time_sec,Model_Train_Time_sec,Test_Inference_Time_sec,Accuracy,Precision,Recall,F1_Score,TN,FP,FN,TP
26,127946,0.09960246086120605,18.029810428619385,0.1711575984954834,0.9979679562329035,0.9976050679851669,0.9983763723519407,0.9979905711415101,12625,31,21,12913
27,127946,0.09962010383605957,18.65092134475708,0.16810131072998047,0.997850722938648,0.9976045127888108,0.998144425545075,0.9978743961352657,12625,31,24,12910
28,127946,0.10399389266967773,18.664393186569214,0.16766977310180664,0.9977725674091442,0.9976041425148775,0.997989794340498,0.9977969311637614,12625,31,26,12908
29,127946,0.10655426979064941,18.5937020778656,0.1678760051727295,0.9978898007033997,0.9976816074188563,0.998144425545075,0.9979129628198191,12626,30,24,12910
30,127946,0.1115415096282959,18.587786197662354,0.1692979335784912,0.9977725674091442,0.9975272390078046,0.9980671099427865,0.9977971014492752,12624,32,25,12909
31,127946,0.11373066902160645,18.922215938568115,0.1665515899658203,0.9979679562329035,0.9976819656930923,0.998299056749652,0.9979904158293399,12626,30,22,12912
32,127946,0.12017059326171875,18.96219491958618,0.16689372062683105,0.997850722938648,0.997681428240204,0.9980671099427865,0.997874231824682,12626,30,25,12909
33,127946,0.1186528205871582,18.402114629745483,0.1686851978302002,0.9978116451738961,0.9974505562422744,0.9982217411473635,0.997835999690857,12623,33,23,12911
34,127946,0.12257909774780273,17.896838188171387,0.17187047004699707,0.9978898007033997,0.997604697882862,0.9982217411473635,0.9979131241304683,12625,31,23,12911
35,127946,0.12621450424194336,17.255868673324585,0.16918015480041504,0.9978898007033997,0.997604697882862,0.9982217411473635,0.9979131241304683,12625,31,23,12911
36,127946,0.1294395923614502,20.760510444641113,0.16990232467651367,0.9980070339976553,0.9976821447886889,0.9983763723519407,0.9980291378444178,12626,30,21,12913
37,127946,0.13251090049743652,19.149715662002563,0.1677536964416504,0.9983978116451739,0.9980684539905741,0.9987629503633834,0.998415581404336,12631,25,16,12918
38,127946,0.1336209774017334,20.156065464019775,0.1686534881591797,0.9982805783509183,0.998144999227083,0.9984536879542292,0.9982993197278911,12632,24,20,12914
39,127946,0.13984394073486328,20.293227672576904,0.16767358779907227,0.9983587338804221,0.998145285935085,0.9986083191588062,0.9983767488598593,12632,24,18,12916
40,127946,0.13768625259399414,22.09358549118042,0.16985726356506348,0.9983587338804221,0.9980683047442436,0.9986856347610948,0.9983768743236977,12631,25,17,12917
41,127946,0.14094209671020508,20.02510976791382,0.1677694320678711,0.9982415005861665,0.9981448558398393,0.9983763723519407,0.9982606006725678,12632,24,21,12913
42,127946,0.14648914337158203,20.34762215614319,0.16869282722473145,0.9982805783509183,0.998144999227083,0.9984536879542292,0.9982993197278911,12632,24,20,12914
43,127946,0.1510319709777832,19.356114625930786,0.16576528549194336,0.9983978116451739,0.9982224283174898,0.9986083191588062,0.9984153364511266,12633,23,18,12916
44,127946,0.14910268783569336,19.745391607284546,0.1692671775817871,0.9982805783509183,0.998222016079159,0.9983763723519407,0.9982991882489369,12633,23,21,12913
45,127946,0.15622591972351074,19.39741611480713,0.16869902610778809,0.9983587338804221,0.9982222909259546,0.9985310035565177,0.9983766233766234,12633,23,19,12915
46,127946,0.15554308891296387,19.21902060508728,0.16855502128601074,0.9982415005861665,0.9982218786238887,0.998299056749652,0.9982604661950597,12633,23,22,12912
47,127946,0.1562497615814209,19.23072123527527,0.16989827156066895,0.9983196561156702,0.9982221535131792,0.9984536879542292,0.9983379073093425,12633,23,20,12914
48,127946,0.16104888916015625,18.79537034034729,0.16793274879455566,0.9982805783509183,0.998222016079159,0.9983763723519407,0.9982991882489369,12633,23,21,12913
49,127946,0.16651010513305664,21.03033685684204,0.16869115829467773,0.9983978116451739,0.9984535683909379,0.9983763723519407,0.998414968879267,12636,20,21,12913
50,127946,0.17078232765197754,20.773634433746338,0.16990876197814941,0.9983587338804221,0.9982993197278912,0.9984536879542292,0.9983764978739854,12634,22,20,12914
51,127946,0.16869020462036133,21.272613763809204,0.16981148719787598,0.9986322782336851,0.9986855331322972,0.9986083191588062,0.9986469246530327,12639,17,18,12916
52,127946,0.17475676536560059,20.474986791610718,0.1697978973388672,0.9986322782336851,0.9986084267491303,0.9986856347610948,0.9986470292628243,12638,18,17,12917
53,127946,0.1744835376739502,20.069509029388428,0.167802095413208,0.9987104337631888,0.9987628547127503,0.9986856347610948,0.9987242432442881,12640,16,17,12917
54,127946,0.19246864318847656,19.98846197128296,0.17095327377319336,0.9987104337631888,0.9986857363741786,0.9987629503633834,0.9987243418763772,12639,17,16,12918
55,127946,0.1860344409942627,19.98965048789978,0.1713237762451172,0.9985932004689332,0.9986854314877822,0.9985310035565177,0.9986082115518441,12639,17,19,12915
56,127946,0.1851344108581543,19.532597541809082,0.1717541217803955,0.9986322782336851,0.9987626633671023,0.9985310035565177,0.9986468200270636,12640,16,19,12915
57,127946,0.18494105339050293,19.639353036880493,0.17072558403015137,0.9987104337631888,0.9987628547127503,0.9986856347610948,0.9987242432442881,12640,16,17,12917
58,127946,0.1871809959411621,19.606682538986206,0.17240095138549805,0.9986322782336851,0.9986855331322972,0.9986083191588062,0.9986469246530327,12639,17,18,12916
59,127946,0.18997526168823242,19.277359008789062,0.17249083518981934,0.9985932004689332,0.9986083191588062,0.9986083191588062,0.9986083191588062,12638,18,18,12916
60,127946,0.19297027587890625,18.99603271484375,0.1724705696105957,0.9986713559984369,0.9987627590473245,0.9986083191588062,0.9986855331322971,12640,16,18,12916
61,127946,0.19396710395812988,18.367964029312134,0.17244505882263184,0.9987104337631888,0.9986857363741786,0.9987629503633834,0.9987243418763772,12639,17,16,12918
62,127946,0.19984030723571777,17.350857257843018,0.17063164710998535,0.9987104337631888,0.9987628547127503,0.9986856347610948,0.9987242432442881,12640,16,17,12917
63,127946,0.19791030883789062,17.66432285308838,0.17377853393554688,0.9986322782336851,0.9987626633671023,0.9985310035565177,0.9986468200270636,12640,16,19,12915
