Num_Features,Sample_Size,Train_Preprocessing_Time_sec,Model_Train_Time_sec,Test_Inference_Time_sec,Accuracy,Precision,Recall,F1_Score,TN,FP,FN,TP
8,12795,0.006998777389526367,0.24167418479919434,0.025103330612182617,0.9972645564673701,0.9969064191802011,0.9976780185758514,0.9972920696324952,1263,4,3,1289
9,12795,0.006998538970947266,0.25272440910339355,0.023999929428100586,0.9968737788198515,0.9961360123647605,0.9976780185758514,0.9969064191802011,1262,5,3,1289
10,12795,0.007999420166015625,0.2597982883453369,0.025139331817626953,0.9960922235248144,0.9961300309597523,0.9961300309597523,0.9961300309597523,1262,5,5,1287
11,12795,0.007999420166015625,0.260739803314209,0.02500009536743164,0.9968737788198515,0.9969040247678018,0.9969040247678018,0.9969040247678018,1263,4,4,1288
12,12795,0.009076595306396484,0.2640540599822998,0.025652170181274414,0.9964830011723329,0.9969016266460109,0.9961300309597523,0.9965156794425087,1263,4,5,1287
13,12795,0.007997989654541016,0.2619314193725586,0.02500009536743164,0.9968737788198515,0.9969040247678018,0.9969040247678018,0.9969040247678018,1263,4,4,1288
14,12795,0.00800013542175293,0.2635941505432129,0.02507615089416504,0.9972645564673701,0.9976762199845082,0.9969040247678018,0.997289972899729,1264,3,4,1288
15,12795,0.007999897003173828,0.2656402587890625,0.026166439056396484,0.9964830011723329,0.9969016266460109,0.9961300309597523,0.9965156794425087,1263,4,5,1287
16,12795,0.009099960327148438,0.27663278579711914,0.024999380111694336,0.9972645564673701,0.9976762199845082,0.9969040247678018,0.997289972899729,1264,3,4,1288
17,12795,0.008999109268188477,0.2829434871673584,0.025074481964111328,0.9972645564673701,0.9976762199845082,0.9969040247678018,0.997289972899729,1264,3,4,1288
18,12795,0.009998559951782227,0.2820289134979248,0.02499866485595703,0.9968737788198515,0.9976744186046511,0.9961300309597523,0.9969016266460109,1264,3,5,1287
19,12795,0.01007390022277832,0.2905879020690918,0.02499985694885254,0.9964830011723329,0.9969016266460109,0.9961300309597523,0.9965156794425087,1263,4,5,1287
20,12795,0.010082721710205078,0.29912686347961426,0.0261685848236084,0.9960922235248144,0.9968992248062015,0.9953560371517027,0.9961270333075134,1263,4,6,1286
21,12795,0.010097503662109375,0.29882335662841797,0.02512216567993164,0.9960922235248144,0.9968992248062015,0.9953560371517027,0.9961270333075134,1263,4,6,1286
22,12795,0.009067296981811523,0.3008105754852295,0.025127649307250977,0.9957014458772958,0.9968968192397207,0.9945820433436533,0.9957380860131733,1263,4,7,1285
23,12795,0.008999824523925781,0.29987049102783203,0.02506542205810547,0.9953106682297772,0.9961240310077519,0.9945820433436533,0.9953524399690162,1262,5,7,1285
24,12795,0.010002613067626953,0.3039565086364746,0.025195598602294922,0.9949198905822587,0.9961210240496509,0.9938080495356038,0.9949631925610228,1262,5,8,1284
25,12795,0.01099848747253418,0.32585573196411133,0.02513885498046875,0.9964830011723329,0.9969016266460109,0.9961300309597523,0.9965156794425087,1263,4,5,1287
26,12795,0.01009058952331543,0.32657837867736816,0.026066064834594727,0.9953106682297772,0.9953560371517027,0.9953560371517027,0.9953560371517027,1261,6,6,1286
27,12795,0.01108551025390625,0.32885289192199707,0.025066137313842773,0.9949198905822587,0.9953524399690162,0.9945820433436533,0.9949670925280681,1261,6,7,1285
28,12795,0.009999990463256836,0.3309922218322754,0.02505946159362793,0.9953106682297772,0.9961240310077519,0.9945820433436533,0.9953524399690162,1262,5,7,1285
29,12795,0.01100015640258789,0.3399167060852051,0.0260617733001709,0.9949198905822587,0.9953524399690162,0.9945820433436533,0.9949670925280681,1261,6,7,1285
30,12795,0.011066198348999023,0.3346712589263916,0.02607870101928711,0.9941383352872216,0.9953452288595811,0.9930340557275542,0.9941882991088725,1261,6,9,1283
31,12795,0.011002302169799805,0.3422839641571045,0.02513432502746582,0.9953106682297772,0.9961240310077519,0.9945820433436533,0.9953524399690162,1262,5,7,1285
32,12795,0.010999917984008789,0.34302186965942383,0.025999069213867188,0.9953106682297772,0.9968944099378882,0.9938080495356038,0.9953488372093025,1263,4,8,1284
33,12795,0.013080358505249023,0.34793853759765625,0.026000499725341797,0.9945291129347401,0.9953488372093023,0.9938080495356038,0.994577846630519,1261,6,8,1284
34,12795,0.011998414993286133,0.35199713706970215,0.026999235153198242,0.9945291129347401,0.9953488372093023,0.9938080495356038,0.994577846630519,1261,6,8,1284
35,12795,0.013001441955566406,0.3520236015319824,0.02700042724609375,0.9949198905822587,0.9961210240496509,0.9938080495356038,0.9949631925610228,1262,5,8,1284
36,12795,0.013999462127685547,0.3634984493255615,0.02629542350769043,0.9949198905822587,0.9961210240496509,0.9938080495356038,0.9949631925610228,1262,5,8,1284
37,12795,0.013083457946777344,0.35701823234558105,0.025138139724731445,0.9964830011723329,0.9969016266460109,0.9961300309597523,0.9965156794425087,1263,4,5,1287
38,12795,0.014000177383422852,0.34578704833984375,0.025063037872314453,0.9964830011723329,0.9976726144297905,0.9953560371517027,0.9965129794653235,1264,3,6,1286
39,12795,0.015091896057128906,0.3699049949645996,0.025138378143310547,0.9964830011723329,0.9976726144297905,0.9953560371517027,0.9965129794653235,1264,3,6,1286
40,12795,0.01409149169921875,0.35892581939697266,0.026123046875,0.9957014458772958,0.9976689976689976,0.9938080495356038,0.9957347809228384,1264,3,8,1284
41,12795,0.01509237289428711,0.3601205348968506,0.025063753128051758,0.9957014458772958,0.9976689976689976,0.9938080495356038,0.9957347809228384,1264,3,8,1284
42,12795,0.014079809188842773,0.36455225944519043,0.02515411376953125,0.9960922235248144,0.9976708074534162,0.9945820433436533,0.996124031007752,1264,3,7,1285
43,12795,0.015089273452758789,0.3511240482330322,0.02612924575805664,0.9960922235248144,0.9984447900466563,0.9938080495356038,0.9961210240496509,1265,2,8,1284
44,12795,0.015000104904174805,0.35488367080688477,0.02613687515258789,0.9960922235248144,0.9976708074534162,0.9945820433436533,0.996124031007752,1264,3,7,1285
45,12795,0.015175819396972656,0.36710119247436523,0.025999784469604492,0.9960922235248144,0.9976708074534162,0.9945820433436533,0.996124031007752,1264,3,7,1285
46,12795,0.016183137893676758,0.3499438762664795,0.026001930236816406,0.9949198905822587,0.9976653696498055,0.9922600619195047,0.9949553744664339,1264,3,10,1282
47,12795,0.016078948974609375,0.3504157066345215,0.024999141693115234,0.9960922235248144,0.9984447900466563,0.9938080495356038,0.9961210240496509,1265,2,8,1284
48,12795,0.016773462295532227,0.3548452854156494,0.026063203811645508,0.9960922235248144,0.9984447900466563,0.9938080495356038,0.9961210240496509,1265,2,8,1284
49,12795,0.01609492301940918,0.34986281394958496,0.0240633487701416,0.9964830011723329,0.9992217898832685,0.9938080495356038,0.9965075669383004,1266,1,8,1284
50,12795,0.017000913619995117,0.3399693965911865,0.0240633487701416,0.9968737788198515,0.9984472049689441,0.9953560371517027,0.9968992248062016,1265,2,6,1286
51,12795,0.016999006271362305,0.33813023567199707,0.02420663833618164,0.9980461117624072,0.9984508133230054,0.9976780185758514,0.9980642663569492,1265,2,3,1289
52,12795,0.016077756881713867,0.3379178047180176,0.025122642517089844,0.9964830011723329,0.9976726144297905,0.9953560371517027,0.9965129794653235,1264,3,6,1286
53,12795,0.016998291015625,0.3388972282409668,0.025140762329101562,0.9972645564673701,0.9992229992229992,0.9953560371517027,0.9972857696781698,1266,1,6,1286
54,12795,0.01600050926208496,0.3318321704864502,0.02412247657775879,0.9980461117624072,0.9992242048099301,0.9969040247678018,0.9980627663696241,1266,1,4,1288
55,12795,0.017076969146728516,0.3318779468536377,0.024069786071777344,0.9968737788198515,0.9984472049689441,0.9953560371517027,0.9968992248062016,1265,2,6,1286
56,12795,0.017121315002441406,0.33699774742126465,0.024062395095825195,0.9968737788198515,0.9976744186046511,0.9961300309597523,0.9969016266460109,1264,3,5,1287
57,12795,0.019112825393676758,0.3369913101196289,0.024118423461914062,0.9972645564673701,0.9992229992229992,0.9953560371517027,0.9972857696781698,1266,1,6,1286
58,12795,0.017093420028686523,0.33324432373046875,0.02513575553894043,0.9972645564673701,0.9984484096198604,0.9961300309597523,0.9972878729174739,1265,2,5,1287
59,12795,0.017084836959838867,0.33713817596435547,0.02508378028869629,0.9976553341148886,0.9992236024844721,0.9961300309597523,0.9976744186046511,1266,1,5,1287
60,12795,0.01800060272216797,0.334972620010376,0.02499985694885254,0.9972645564673701,0.9992229992229992,0.9953560371517027,0.9972857696781698,1266,1,6,1286
61,12795,0.01819324493408203,0.3397071361541748,0.025062084197998047,0.9976553341148886,0.9992236024844721,0.9961300309597523,0.9976744186046511,1266,1,5,1287
62,12795,0.01909017562866211,0.3279581069946289,0.024080514907836914,0.9968737788198515,0.9984472049689441,0.9953560371517027,0.9968992248062016,1265,2,6,1286
63,12795,0.02009415626525879,0.3257310390472412,0.024999618530273438,0.9968737788198515,0.9984472049689441,0.9953560371517027,0.9968992248062016,1265,2,6,1286
64,12795,0.018070220947265625,0.34820127487182617,0.025999069213867188,0.9964830011723329,0.9976726144297905,0.9953560371517027,0.9965129794653235,1264,3,6,1286
65,12795,0.019002676010131836,0.34202051162719727,0.023999691009521484,0.9972645564673701,0.9984484096198604,0.9961300309597523,0.9972878729174739,1265,2,5,1287
66,12795,0.019112110137939453,0.34290170669555664,0.024062395095825195,0.9980461117624072,0.9992242048099301,0.9969040247678018,0.9980627663696241,1266,1,4,1288
67,12795,0.01810622215270996,0.34078001976013184,0.02408123016357422,0.9972645564673701,0.9976762199845082,0.9969040247678018,0.997289972899729,1264,3,4,1288
68,12795,0.019080162048339844,0.3459494113922119,0.02406597137451172,0.9980461117624072,0.9992242048099301,0.9969040247678018,0.9980627663696241,1266,1,4,1288
69,12795,0.01900029182434082,0.3389718532562256,0.024141788482666016,0.9972645564673701,0.9984484096198604,0.9961300309597523,0.9972878729174739,1265,2,5,1287
70,12795,0.022177696228027344,0.3397848606109619,0.02411484718322754,0.9984368894099257,0.9992248062015504,0.9976780185758514,0.9984508133230053,1266,1,3,1289
71,12795,0.022002696990966797,0.3350348472595215,0.024062156677246094,0.9980461117624072,0.9992242048099301,0.9969040247678018,0.9980627663696241,1266,1,4,1288
72,12795,0.02110886573791504,0.3379805088043213,0.02400064468383789,0.9980461117624072,0.9992242048099301,0.9969040247678018,0.9980627663696241,1266,1,4,1288
73,12795,0.02043914794921875,0.3378920555114746,0.02399897575378418,0.9968737788198515,0.9976744186046511,0.9961300309597523,0.9969016266460109,1264,3,5,1287
74,12795,0.022234678268432617,0.3369178771972656,0.02406477928161621,0.9976553341148886,0.9984496124031008,0.9969040247678018,0.9976762199845082,1265,2,4,1288
75,12795,0.021082162857055664,0.3573484420776367,0.025001049041748047,0.9988276670574443,0.9992254066615027,0.9984520123839009,0.9988385598141695,1266,1,2,1290
76,12795,0.024254322052001953,0.359464168548584,0.02708745002746582,0.9976553341148886,0.9984496124031008,0.9969040247678018,0.9976762199845082,1265,2,4,1288
77,12795,0.023146867752075195,0.3592801094055176,0.028237342834472656,0.9984368894099257,0.9992248062015504,0.9976780185758514,0.9984508133230053,1266,1,3,1289
78,12795,0.02300262451171875,0.35306477546691895,0.024130582809448242,0.9984368894099257,0.9992248062015504,0.9976780185758514,0.9984508133230053,1266,1,3,1289
79,12795,0.02208256721496582,0.34744763374328613,0.024999618530273438,0.9980461117624072,0.9984508133230054,0.9976780185758514,0.9980642663569492,1265,2,3,1289
